  0.60813533	  0.31997926	  0.43570833	
  0.50955732	  0.20253158	  0.35280531	
  0.39934311	  0.10907013	  0.25532567	
  0.28084152	  0.04243468	  0.14623130	
  0.15765314	  0.00464992	  0.02883696	
  0.03352100	 -0.00313607	 -0.09329036	
 -0.08778321	  0.01931326	 -0.21643991	
 -0.20257373	  0.07131581	 -0.33686983	
 -0.30736270	  0.15129152	 -0.45092093	
 -0.39896616	  0.25681035	 -0.55512781	
 -0.47460078	  0.38466618	 -0.64632422	
 -0.53196846	  0.53097416	 -0.72173919	
 -0.56932609	  0.69128881	 -0.77908128	
 -0.58553860	  0.86073904	 -0.81660817	
 -0.58011336	  1.03417620	 -0.83317963	
 -0.55321522	  1.20633048	 -0.82829215	
 -0.50566147	  1.37197107	 -0.80209422	
 -0.43889700	  1.52606505	 -0.75538186	
 -0.35495043	  1.66393036	 -0.68957441	
 -0.25637241	  1.78137804	 -0.60667138	
 -0.14615821	  1.87483949	 -0.50919174	
 -0.02765661	  1.94147494	 -0.40009737	
  0.09553177	  1.97925970	 -0.28270303	
  0.21966391	  1.98704570	 -0.16057571	
  0.34096812	  1.96459637	 -0.03742617	
  0.45575864	  1.91259381	  0.08300375	
  0.56054760	  1.83261811	  0.19705485	
  0.65215106	  1.72709927	  0.30126174	
  0.72778569	  1.59924345	  0.39245815	
  0.78515337	  1.45293546	  0.46787312	
  0.82251100	  1.29262082	  0.52521520	
  0.83872350	  1.12317058	  0.56274210	
  0.83329826	  0.94973343	  0.57931356	
  0.80640013	  0.77757915	  0.57442607	
  0.82254907	  0.72109243	  0.53949984	
  0.76620252	  0.55889126	  0.50949411	
  0.69137608	  0.40971131	  0.45918667	
  0.60034333	  0.27808531	  0.39010607	
  0.49587024	  0.16801266	  0.30435131	
  0.38113118	  0.08283786	  0.20452799	
  0.25961243	  0.02514891	  0.09366919	
  0.13500628	 -0.00330135	 -0.02485669	
  0.01109883	 -0.00164846	 -0.14744831	
 -0.10834507	  0.03005734	 -0.27038078	
 -0.21969616	  0.09085269	 -0.38991886	
 -0.31957110	  0.17889036	 -0.50243045	
 -0.40493524	  0.29149538	 -0.60449694	
 -0.47319484	  0.42524628	 -0.69301710	
 -0.52227586	  0.57607912	 -0.76530127	
 -0.55068700	  0.73941092	 -0.81915315	
 -0.55756500	  0.91027892	 -0.85293647	
 -0.54270088	  1.08349139	 -0.86562474	
 -0.50654627	  1.25378535	 -0.85683243	
 -0.45019972	  1.41598651	 -0.82682670	
 -0.37537329	  1.56516647	 -0.77651926	
 -0.28434054	  1.69679247	 -0.70743867	
 -0.17986745	  1.80686512	 -0.62168390	
 -0.06512838	  1.89203991	 -0.52186058	
  0.05639036	  1.94972887	 -0.41100178	
  0.18099651	  1.97817912	 -0.29247590	
  0.30490397	  1.97652624	 -0.16988428	
  0.42434786	  1.94482044	 -0.04695181	
  0.53569895	  1.88402509	  0.07258627	
  0.63557389	  1.79598741	  0.18509786	
  0.72093803	  1.68338240	  0.28716435	
  0.78919763	  1.54963150	  0.37568451	
  0.83827865	  1.39879866	  0.44796868	
  0.86668979	  1.23546686	  0.50182056	
  0.87356779	  1.06459886	  0.53560387	
  0.85870367	  0.89138639	  0.54829215	
  0.82254907	  0.72109243	  0.53949984	
  0.83527344	  0.66468392	  0.50387062	
  0.77036994	  0.50647293	  0.47008730	
  0.68780943	  0.36270843	  0.41623542	
  0.59010049	  0.23775862	  0.34395125	
  0.48021195	  0.13542004	  0.25543109	
  0.36148271	  0.05880220	  0.15336460	
  0.23752031	  0.01023309	  0.04085301	
  0.11209127	 -0.00881154	 -0.07868507	
 -0.01099329	  0.00224697	 -0.20161754	
 -0.12799353	  0.04307262	 -0.32420916	
 -0.23535445	  0.11242493	 -0.44273504	
 -0.32981394	  0.20819667	 -0.55359384	
 -0.40850189	  0.32747787	 -0.65341716	
 -0.46902742	  0.46664422	 -0.73917192	
 -0.50955148	  0.62146724	 -0.80825252	
 -0.52884278	  0.78724269	 -0.85855996	
 -0.52631515	  0.95893358	 -0.88856569	
 -0.50204540	  1.13132316	 -0.89735800	
 -0.45677096	  1.29917347	 -0.88466973	
 -0.39186745	  1.45738446	 -0.85088641	
 -0.30930695	  1.60114896	 -0.79703453	
 -0.21159800	  1.72609877	 -0.72475036	
 -0.10170946	  1.82843735	 -0.63623020	
  0.01701978	  1.90505519	 -0.53416371	
  0.14098218	  1.95362430	 -0.42165212	
  0.26641121	  1.97266893	 -0.30211404	
  0.38949578	  1.96161042	 -0.17918157	
  0.50649602	  1.92078478	 -0.05658995	
  0.61385694	  1.85143247	  0.06193593	
  0.70831642	  1.75566072	  0.17279473	
  0.78700438	  1.63637953	  0.27261805	
  0.84752991	  1.49721317	  0.35837281	
  0.88805397	  1.34239016	  0.42745341	
  0.90734527	  1.17661470	  0.47776085	
  0.90481764	  1.00492381	  0.50776658	
  0.88054789	  0.83253423	  0.51655889	
  0.83527344	  0.66468392	  0.50387062	
  0.84461639	  0.60856413	  0.46754232	
  0.77142623	  0.45487800	  0.43001543	
  0.68149069	  0.31700857	  0.37267334	
  0.57754244	  0.19914494	  0.29725837	
  0.46273987	  0.10486833	  0.20606196	
  0.34057120	  0.03704329	  0.10185507	
  0.21474848	 -0.00226935	 -0.01219602	
  0.08909476	 -0.01187510	 -0.13262594	
 -0.03257204	  0.00851791	 -0.25577549	
 -0.14655512	  0.05829005	 -0.37790281	
 -0.24939118	  0.13592902	 -0.49529715	
 -0.33795560	  0.23907579	 -0.60439152	
 -0.40955737	  0.36459630	 -0.70187116	
 -0.46202093	  0.50867669	 -0.78477419	
 -0.49375220	  0.66693912	 -0.85058164	
 -0.50378703	  0.83457490	 -0.89729400	
 -0.49182052	  1.00649047	 -0.92349192	
 -0.45821627	  1.17746229	 -0.92837941	
 -0.40399532	  1.34229544	 -0.91180795	
 -0.33080516	  1.49598157	 -0.87428106	
 -0.24086963	  1.63385100	 -0.81693897	
 -0.13692137	  1.75171463	 -0.74152400	
 -0.02211880	  1.84599124	 -0.65032759	
  0.10004986	  1.91381628	 -0.54612070	
  0.22587258	  1.95312893	 -0.43206960	
  0.35152630	  1.96273467	 -0.31163968	
  0.47319310	  1.94234166	 -0.18849014	
  0.58717619	  1.89256952	 -0.06636282	
  0.69001225	  1.81493056	  0.05103152	
  0.77857666	  1.71178379	  0.16012589	
  0.85017844	  1.58626327	  0.25760553	
  0.90264200	  1.44218289	  0.34050856	
  0.93437326	  1.28392045	  0.40631601	
  0.94440809	  1.11628468	  0.45302837	
  0.93244158	  0.94436910	  0.47922630	
  0.89883733	  0.77339729	  0.48411378	
  0.84461639	  0.60856413	  0.46754232	
  0.85063407	  0.55293940	  0.43051958	
  0.76946092	  0.40429459	  0.38928690	
  0.67253910	  0.27277612	  0.32851234	
  0.56281352	  0.16238012	  0.25004252	
  0.44361814	  0.07646092	  0.15626168	
  0.31857465	  0.01762912	  0.05001932	
  0.19148243	 -0.01232771	 -0.06545645	
  0.06620313	 -0.01249932	 -0.18665694	
 -0.05345672	  0.01711947	 -0.30989955	
 -0.16386131	  0.07562874	 -0.43143961	
 -0.26165605	  0.16125069	 -0.54758419	
 -0.34386950	  0.27138375	 -0.65480430	
 -0.40800365	  0.40268159	 -0.74984210	
 -0.45210981	  0.55115478	 -0.82980991	
 -0.47484783	  0.71229205	 -0.89227797	
 -0.47552684	  0.88119731	 -0.93534820	
 -0.45412620	  1.05273847	 -0.95771195	
 -0.41129616	  1.22170334	 -0.95868969	
 -0.34833810	  1.38295800	 -0.93825172	
 -0.26716495	  1.53160281	 -0.89701905	
 -0.17024312	  1.66312128	 -0.83624449	
 -0.06051754	  1.77351728	 -0.75777466	
  0.05867784	  1.85943649	 -0.66399383	
  0.18372133	  1.91826829	 -0.55775146	
  0.31081354	  1.94822511	 -0.44227570	
  0.43609285	  1.94839673	 -0.32107520	
  0.55575269	  1.91877793	 -0.19783259	
  0.66615728	  1.86026867	 -0.07629253	
  0.76395203	  1.77464671	  0.03985205	
  0.84616548	  1.66451365	  0.14707215	
  0.91029962	  1.53321581	  0.24210995	
  0.95440578	  1.38474262	  0.32207777	
  0.97714380	  1.22360535	  0.38454582	
  0.97782281	  1.05470009	  0.42761606	
  0.95642218	  0.88315893	  0.44997980	
  0.91359214	  0.71419406	  0.45095754	
  0.85063407	  0.55293940	  0.43051958	
  0.85339538	  0.49801113	  0.39280772	
  0.76457506	  0.35490380	  0.34791077	
  0.66108381	  0.23016660	  0.28376494	
  0.54606616	  0.12758962	  0.20231927	
  0.42301688	  0.05028960	  0.10604843	
  0.29567474	  0.00061527	 -0.00212242	
  0.16790897	 -0.01992406	 -0.11890658	
  0.04360168	 -0.01070429	 -0.24075561	
 -0.07347013	  0.02799444	 -0.36396720	
 -0.17974929	  0.09499627	 -0.48479761	
 -0.27200655	  0.18826540	 -0.59957549	
 -0.34743873	  0.30496789	 -0.70481336	
 -0.40375385	  0.44155779	 -0.79731363	
 -0.43924082	  0.59388489	 -0.87426572	
 -0.45282138	  0.75732080	 -0.93333147	
 -0.44408289	  0.92689962	 -0.97271621	
 -0.41329087	  1.09746877	 -0.99122326	
 -0.36138091	  1.26384559	 -0.98829027	
 -0.28993027	  1.42097482	 -0.96400638	
 -0.20110994	  1.56408215	 -0.91910944	
 -0.09761869	  1.68881934	 -0.85496361	
  0.01739895	  1.79139633	 -0.77351793	
  0.14044824	  1.86869635	 -0.67724709	
  0.26779038	  1.91837068	 -0.56907624	
  0.39555614	  1.93891000	 -0.45229208	
  0.51986344	  1.92969023	 -0.33044305	
  0.63693525	  1.89099151	 -0.20723147	
  0.74321440	  1.82398968	 -0.08640105	
  0.83547166	  1.73072055	  0.02837683	
  0.91090384	  1.61401806	  0.13361470	
  0.96721897	  1.47742816	  0.22611497	
  1.00270594	  1.32510106	  0.30306705	
  1.01628650	  1.16166514	  0.36213281	
  1.00754801	  0.99208633	  0.40151755	
  0.97675598	  0.82151718	  0.42002459	
  0.92484602	  0.65514035	  0.41709161	
  0.85339538	  0.49801113	  0.39280772	
  0.85298156	  0.44397495	  0.35441276	
  0.75688066	  0.30687897	  0.30589675	
  0.64726331	  0.18932605	  0.23844424	
  0.52746017	  0.09488799	  0.15410472	
  0.40111140	  0.02643423	  0.05544083	
  0.27205603	 -0.01395529	 -0.05454960	
  0.14421537	 -0.02505335	 -0.17252456	
  0.02147376	 -0.00652275	 -0.29489944	
 -0.09243933	  0.04107347	 -0.41795593	
 -0.19406272	  0.11628913	 -0.53795504	
 -0.28030863	  0.21683883	 -0.65125065	
 -0.34855653	  0.33966742	 -0.75440032	
 -0.39673274	  0.48104281	 -0.84426991	
 -0.42337345	  0.63666940	 -0.91812878	
 -0.42766919	  0.80181854	 -0.97373276	
 -0.40948944	  0.97147226	 -1.00939235	
 -0.36938658	  1.14047571	 -1.02402406	
 -0.30857912	  1.30369382	 -1.01718331	
 -0.22891466	  1.45616728	 -0.98907794	
 -0.13281377	  1.59326327	 -0.94056193	
 -0.02319642	  1.71081618	 -0.87310942	
  0.09660672	  1.80525425	 -0.78876991	
  0.22295550	  1.87370800	 -0.69010601	
  0.35201086	  1.91409752	 -0.58011558	
  0.47985153	  1.92519558	 -0.46214062	
  0.60259313	  1.90666498	 -0.33976575	
  0.71650622	  1.85906876	 -0.21670925	
  0.81812961	  1.78385311	 -0.09671014	
  0.90437553	  1.68330341	  0.01658546	
  0.97262343	  1.56047482	  0.11973514	
  1.02079964	  1.41909942	  0.20960473	
  1.04744034	  1.26347283	  0.28346360	
  1.05173608	  1.09832370	  0.33906758	
  1.03355633	  0.92866998	  0.37472717	
  0.99345347	  0.75966652	  0.38935888	
  0.93264601	  0.59644841	  0.38251812	
  0.85298156	  0.44397495	  0.35441276	
  0.84948576	  0.39102001	  0.31534141	
  0.74650022	  0.26038503	  0.26325519	
  0.63122475	  0.15039046	  0.19256391	
  0.50716195	  0.06437845	  0.10541548	
  0.37808140	  0.00496241	  0.00445787	
  0.24790515	 -0.02605232	 -0.10724138	
  0.12058853	 -0.02772338	 -0.22628835	
 -0.00000000	  0.00000000	 -0.34906585	
 -0.11019642	  0.05627547	 -0.47184335	
 -0.20665247	  0.13939312	 -0.59089032	
 -0.28643738	  0.24682747	 -0.70258957	
 -0.34712693	  0.37531417	 -0.80354718	
 -0.38687709	  0.52094923	 -0.89069561	
 -0.40448008	  0.67930759	 -0.96138689	
 -0.39940103	  0.84557763	 -1.01347311	
 -0.37179428	  1.01470729	 -1.04537165	
 -0.32249864	  1.18155768	 -1.05611329	
 -0.25301193	  1.34105912	 -1.04537165	
 -0.16544548	  1.48836524	 -1.01347311	
 -0.06245993	  1.61900022	 -0.96138689	
  0.05281553	  1.72899478	 -0.89069561	
  0.17687833	  1.81500679	 -0.80354718	
  0.30595888	  1.87442283	 -0.70258957	
  0.43613514	  1.90543756	 -0.59089032	
  0.56345176	  1.90710863	 -0.47184335	
  0.68404029	  1.87938524	 -0.34906585	
  0.79423671	  1.82310977	 -0.22628835	
  0.89069276	  1.73999212	 -0.10724138	
  0.97047767	  1.63255777	  0.00445787	
  1.03116721	  1.50407107	  0.10541548	
  1.07091738	  1.35843601	  0.19256391	
  1.08852036	  1.20007765	  0.26325519	
  1.08344132	  1.03380762	  0.31534141	
  1.05583457	  0.86467795	  0.34723995	
  1.00653893	  0.69782756	  0.35798159	
  0.93705222	  0.53832613	  0.34723995	
  0.84948576	  0.39102001	  0.31534141	
  0.84301263	  0.33932818	  0.27560106	
  0.73356608	  0.21557785	  0.21999708	
  0.61312327	  0.11348528	  0.14613821	
  0.48534380	  0.03615251	  0.05626862	
  0.35411018	 -0.01407074	 -0.04688106	
  0.22340988	 -0.03565847	 -0.16017666	
  0.09721415	 -0.02795475	 -0.28017577	
 -0.02064260	  0.00880635	 -0.40323226	
 -0.12657936	  0.07350787	 -0.52560714	
 -0.21737730	  0.16418388	 -0.64358210	
 -0.29027756	  0.27807923	 -0.75357253	
 -0.34306511	  0.41173328	 -0.85223642	
 -0.37413602	  0.56108501	 -0.93657594	
 -0.38254623	  0.72159644	 -1.00402845	
 -0.36804018	  0.88839052	 -1.05254446	
 -0.33105865	  1.05639930	 -1.08064982	
 -0.27272529	  1.22051790	 -1.08749058	
 -0.19481253	  1.37575968	 -1.07285887	
 -0.09968772	  1.51740769	 -1.03719928	
  0.00975883	  1.64115802	 -0.98159530	
  0.13020164	  1.74325058	 -0.90773643	
  0.25798111	  1.82058335	 -0.81786684	
  0.38921473	  1.87080661	 -0.71471716	
  0.51991503	  1.89239434	 -0.60142156	
  0.64611076	  1.88469061	 -0.48142245	
  0.76396751	  1.84792951	 -0.35836596	
  0.86990427	  1.78322799	 -0.23599108	
  0.96070221	  1.69255199	 -0.11801612	
  1.03360247	  1.57865664	 -0.00802569	
  1.08639002	  1.44500259	  0.09063820	
  1.11746093	  1.29565086	  0.17497772	
  1.12587114	  1.13513943	  0.24243023	
  1.11136509	  0.96834534	  0.29094624	
  1.07438356	  0.80033657	  0.31905161	
  1.01605020	  0.63621796	  0.32589236	
  0.93813744	  0.48097619	  0.31126065	
  0.84301263	  0.33932818	  0.27560106	
  0.83367773	  0.28907342	  0.23519977	
  0.71821984	  0.17260366	  0.17613401	
  0.59312127	  0.07872491	  0.09918193	
  0.46218308	  0.01028965	  0.00668166	
  0.32938377	 -0.03062278	 -0.09855621	
  0.19875837	 -0.04276925	 -0.21333409	
  0.07427586	 -0.02578071	 -0.33416450	
 -0.04028140	  0.01982666	 -0.45737609	
 -0.14143267	  0.09266709	 -0.57922512	
 -0.22610450	  0.19052738	 -0.69600928	
 -0.29172419	  0.31043408	 -0.80418013	
 -0.33629792	  0.44874388	 -0.90045097	
 -0.35847134	  0.60125433	 -0.98189664	
 -0.35757071	  0.76333146	 -1.04604247	
 -0.33362340	  0.93005064	 -1.09093942	
 -0.28735705	  1.09634619	 -1.11522331	
 -0.22017743	  1.25716531	 -1.11815629	
 -0.13412575	  1.40762159	 -1.09964925	
 -0.03181666	  1.54314350	 -1.06026451	
  0.08364123	  1.65961326	 -1.00119875	
  0.20873980	  1.75349200	 -0.92424667	
  0.33967799	  1.82192727	 -0.83174640	
  0.47247730	  1.86283969	 -0.72650853	
  0.60310270	  1.87498617	 -0.61173065	
  0.72758521	  1.85799762	 -0.49090023	
  0.84214247	  1.81239026	 -0.36768865	
  0.94329374	  1.73954982	 -0.24583962	
  1.02796557	  1.64168954	 -0.12905546	
  1.09358526	  1.52178284	 -0.02088461	
  1.13815899	  1.38347303	  0.07538623	
  1.16033241	  1.23096259	  0.15683190	
  1.15943178	  1.06888546	  0.22097773	
  1.13548448	  0.90216628	  0.26587468	
  1.08921812	  0.73587073	  0.29015857	
  1.02203850	  0.57505160	  0.29309155	
  0.93598682	  0.42459532	  0.27458451	
  0.83367773	  0.28907342	  0.23519977	
  0.82160705	  0.24042106	  0.19414627	
  0.70061167	  0.13159848	  0.13167821	
  0.57138767	  0.04621231	  0.05171039	
  0.43786144	 -0.01314304	 -0.04332740	
  0.30409011	 -0.04466407	 -0.15054751	
  0.17413826	 -0.04739305	 -0.26669209	
  0.05195441	 -0.02124704	 -0.38823215	
 -0.05874895	  0.03297951	 -0.51147476	
 -0.15460815	  0.11363897	 -0.63267526	
 -0.23271056	  0.21828052	 -0.74815102	
 -0.29068308	  0.34372470	 -0.85439338	
 -0.32676423	  0.48615995	 -0.94817422	
 -0.33985773	  0.64125843	 -1.02664404	
 -0.32956571	  0.80430757	 -1.08741860	
 -0.29620091	  0.97035320	 -1.12865128	
 -0.24077709	  1.13435010	 -1.14908924	
 -0.16497828	  1.29131531	 -1.14811150	
 -0.07110758	  1.43647953	 -1.12574776	
  0.03798278	  1.56543201	 -1.08267752	
  0.15897815	  1.67425460	 -1.02020947	
  0.28820216	  1.75964077	 -0.94024165	
  0.42172839	  1.81899612	 -0.84520385	
  0.55549971	  1.85051715	 -0.73798375	
  0.68545156	  1.85324612	 -0.62183917	
  0.80763542	  1.82710012	 -0.50029911	
  0.91833877	  1.77287356	 -0.37705650	
  1.01419798	  1.69221411	 -0.25585600	
  1.09230039	  1.58757255	 -0.14038024	
  1.15027290	  1.46212837	 -0.03413788	
  1.18635406	  1.31969313	  0.05964296	
  1.19944755	  1.16459464	  0.13811279	
  1.18915553	  1.00154550	  0.19888734	
  1.15579073	  0.83549988	  0.24012002	
  1.10036691	  0.67150298	  0.26055799	
  1.02456810	  0.51453776	  0.25958025	
  0.93069741	  0.36937354	  0.23721650	
  0.82160705	  0.24042106	  0.19414627	
  0.80693633	  0.19352722	  0.15244994	
  0.68089964	  0.09268762	  0.08664248	
  0.54809714	  0.01603857	  0.00373945	
  0.41256396	 -0.03409099	 -0.09374018	
  0.27841822	 -0.05617790	 -0.20283456	
  0.14973586	 -0.04955105	 -0.32022889	
  0.03042683	 -0.01441180	 -0.44235622	
 -0.07588371	  0.04817215	 -0.56550576	
 -0.16596559	  0.13629924	 -0.68593568	
 -0.23708171	  0.24729176	 -0.79998678	
 -0.28707124	  0.37777725	 -0.90419367	
 -0.31441527	  0.52379100	 -0.99539007	
 -0.31828298	  0.68089643	 -1.07080504	
 -0.29855683	  0.84431999	 -1.12814713	
 -0.25583621	  1.00909612	 -1.16567402	
 -0.19141915	  1.17021820	 -1.18224548	
 -0.10726294	  1.32279060	 -1.17735800	
 -0.00592461	  1.46217749	 -1.15116007	
  0.10951671	  1.58414368	 -1.10444771	
  0.23555340	  1.68498328	 -1.03864026	
  0.36835591	  1.76163233	 -0.95573723	
  0.50388908	  1.81176189	 -0.85825759	
  0.63803483	  1.83384879	 -0.74916322	
  0.76671718	  1.82722195	 -0.63176888	
  0.88602621	  1.79208270	 -0.50964156	
  0.99233676	  1.72949874	 -0.38649202	
  1.08241864	  1.64137166	 -0.26606210	
  1.15353475	  1.53037914	 -0.15201100	
  1.20352428	  1.39989364	 -0.04780411	
  1.23086832	  1.25387990	  0.04339230	
  1.23473602	  1.09677447	  0.11880727	
  1.21500988	  0.93335091	  0.17614935	
  1.17228925	  0.76857478	  0.21367625	
  1.10787219	  0.60745270	  0.23024771	
  1.02371598	  0.45488030	  0.22536022	
  0.92237765	  0.31549340	  0.19916230	
  0.80693633	  0.19352722	  0.15244994	
  0.78981052	  0.14853814	  0.11012082	
  0.65924897	  0.05598520	  0.04104022	
  0.52342932	 -0.01171735	 -0.04471454	
  0.38647837	 -0.05251241	 -0.14453786	
  0.25255732	 -0.06516043	 -0.25539666	
  0.12573528	 -0.04927712	 -0.37392254	
  0.00986568	 -0.00534507	 -0.49651416	
 -0.09153085	  0.06530085	 -0.61944663	
 -0.17537341	  0.16051412	 -0.73898471	
 -0.23911450	  0.27740171	 -0.85149630	
 -0.28081737	  0.41241206	 -0.95356279	
 -0.29921491	  0.56144296	 -1.04208295	
 -0.29374811	  0.71996616	 -1.11436712	
 -0.26458308	  0.88316503	 -1.16821900	
 -0.21260599	  1.04608084	 -1.20200232	
